bigg_id	mnx_id	smiles	formula	charge
biggM:M_ileserarg	MNXM744760	CCC(C)[C@@H](N)C(=O)N[C@@H](CO)C(=O)N[C@H](CCCNC(N)=[NH2+])C(=O)O	C15H31N6O5	1.0
biggM:ileserarg	MNXM744760	CCC(C)[C@@H](N)C(=O)N[C@@H](CO)C(=O)N[C@H](CCCNC(N)=[NH2+])C(=O)O	C15H31N6O5	1.0
iletrptyr	MNXM744761	CCC(C)[C@@H](N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@H](CC1=CC=C(O)C=C1)C(=O)O	C26H32N4O5	0.0
biggM:M_iletrptyr	MNXM744761	CCC(C)[C@@H](N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@H](CC1=CC=C(O)C=C1)C(=O)O	C26H32N4O5	0.0
biggM:iletrptyr	MNXM744761	CCC(C)[C@@H](N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@H](CC1=CC=C(O)C=C1)C(=O)O	C26H32N4O5	0.0
isolvstacid	MNXM744762	CCC(C)C(=O)OC1CC(C)=CC2=CC(O)C(C)C(CCC(O)CC(O)CC(=O)O)C21	C24H38O7	0.0
biggM:M_isolvstacid	MNXM744762	CCC(C)C(=O)OC1CC(C)=CC2=CC(O)C(C)C(CCC(O)CC(O)CC(=O)O)C21	C24H38O7	0.0
biggM:isolvstacid	MNXM744762	CCC(C)C(=O)OC1CC(C)=CC2=CC(O)C(C)C(CCC(O)CC(O)CC(=O)O)C21	C24H38O7	0.0
leualaarg	MNXM744763	CC(C)C[C@@H](N)C(=O)N[C@@H](C)C(=O)N[C@H](CCCNC(N)=[NH2+])C(=O)O	C15H31N6O4	1.0
biggM:M_leualaarg	MNXM744763	CC(C)C[C@@H](N)C(=O)N[C@@H](C)C(=O)N[C@H](CCCNC(N)=[NH2+])C(=O)O	C15H31N6O4	1.0
biggM:leualaarg	MNXM744763	CC(C)C[C@@H](N)C(=O)N[C@@H](C)C(=O)N[C@H](CCCNC(N)=[NH2+])C(=O)O	C15H31N6O4	1.0
leuasnasp	MNXM744764	CC(C)C[C@@H](N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](CC(=O)[O-])C(=O)O	C14H23N4O7	-1.0
biggM:M_leuasnasp	MNXM744764	CC(C)C[C@@H](N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](CC(=O)[O-])C(=O)O	C14H23N4O7	-1.0
biggM:leuasnasp	MNXM744764	CC(C)C[C@@H](N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](CC(=O)[O-])C(=O)O	C14H23N4O7	-1.0
leuasplys	MNXM744765	CC(C)C[C@@H](N)C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@H](CCCC[NH3+])C(=O)O	C16H30N4O6	0.0
biggM:M_leuasplys	MNXM744765	CC(C)C[C@@H](N)C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@H](CCCC[NH3+])C(=O)O	C16H30N4O6	0.0
biggM:leuasplys	MNXM744765	CC(C)C[C@@H](N)C(=O)N[C@@H](CC(=O)[O-])C(=O)N[C@H](CCCC[NH3+])C(=O)O	C16H30N4O6	0.0
leuleutrp	MNXM744766	CC(C)C[C@@H](N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC1=CNC2=C1C=CC=C2)C(=O)O	C23H34N4O4	0.0
biggM:M_leuleutrp	MNXM744766	CC(C)C[C@@H](N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC1=CNC2=C1C=CC=C2)C(=O)O	C23H34N4O4	0.0
biggM:leuleutrp	MNXM744766	CC(C)C[C@@H](N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CC1=CNC2=C1C=CC=C2)C(=O)O	C23H34N4O4	0.0
leuproarg	MNXM744768	CC(C)C[C@@H](N)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CCCNC(N)=[NH2+])C(=O)O	C17H33N6O4	1.0
biggM:M_leuproarg	MNXM744768	CC(C)C[C@@H](N)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CCCNC(N)=[NH2+])C(=O)O	C17H33N6O4	1.0
biggM:leuproarg	MNXM744768	CC(C)C[C@@H](N)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CCCNC(N)=[NH2+])C(=O)O	C17H33N6O4	1.0
leusertrp	MNXM744769	CC(C)C[C@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)O	C20H28N4O5	0.0
biggM:M_leusertrp	MNXM744769	CC(C)C[C@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)O	C20H28N4O5	0.0
biggM:leusertrp	MNXM744769	CC(C)C[C@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)O	C20H28N4O5	0.0
leutrp	MNXM744770	CC(C)C[C@@H](N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)O	C17H23N3O3	0.0
biggM:M_leutrp	MNXM744770	CC(C)C[C@@H](N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)O	C17H23N3O3	0.0
biggM:leutrp	MNXM744770	CC(C)C[C@@H](N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)O	C17H23N3O3	0.0
leutrparg	MNXM744771	CC(C)C[C@@H](N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@H](CCCNC(N)=[NH2+])C(=O)O	C23H36N7O4	1.0
biggM:M_leutrparg	MNXM744771	CC(C)C[C@@H](N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@H](CCCNC(N)=[NH2+])C(=O)O	C23H36N7O4	1.0
biggM:leutrparg	MNXM744771	CC(C)C[C@@H](N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@H](CCCNC(N)=[NH2+])C(=O)O	C23H36N7O4	1.0
leutyrtyr	MNXM744772	CC(C)C[C@@H](N)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@H](CC1=CC=C(O)C=C1)C(=O)O	C24H31N3O6	0.0
biggM:M_leutyrtyr	MNXM744772	CC(C)C[C@@H](N)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@H](CC1=CC=C(O)C=C1)C(=O)O	C24H31N3O6	0.0
biggM:leutyrtyr	MNXM744772	CC(C)C[C@@H](N)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@H](CC1=CC=C(O)C=C1)C(=O)O	C24H31N3O6	0.0
leuval	MNXM744773	CC(C)C[C@@H](N)C(=O)N[C@H](C(=O)O)C(C)C	C11H22N2O3	0.0
biggM:M_leuval	MNXM744773	CC(C)C[C@@H](N)C(=O)N[C@H](C(=O)O)C(C)C	C11H22N2O3	0.0
biggM:leuval	MNXM744773	CC(C)C[C@@H](N)C(=O)N[C@H](C(=O)O)C(C)C	C11H22N2O3	0.0
lstn1gluc	MNXM744774	CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C2=CC=CC=C2C2=NN=NN2C2OC(C(=O)O)C(O)C(O)C2O)C=C1	C28H31ClN6O7	0.0
biggM:M_lstn1gluc	MNXM744774	CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C2=CC=CC=C2C2=NN=NN2C2OC(C(=O)O)C(O)C(O)C2O)C=C1	C28H31ClN6O7	0.0
biggM:lstn1gluc	MNXM744774	CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C2=CC=CC=C2C2=NN=NN2C2OC(C(=O)O)C(O)C(O)C2O)C=C1	C28H31ClN6O7	0.0
lstnm1	MNXM744775	CCCCC1=NC(Cl)=C(CO)N1C(O)C1=CC=C(C2=CC=CC=C2C2=NN=NN2)C=C1	C22H23ClN6O2	0.0
biggM:M_lstnm1	MNXM744775	CCCCC1=NC(Cl)=C(CO)N1C(O)C1=CC=C(C2=CC=CC=C2C2=NN=NN2)C=C1	C22H23ClN6O2	0.0
biggM:lstnm1	MNXM744775	CCCCC1=NC(Cl)=C(CO)N1C(O)C1=CC=C(C2=CC=CC=C2C2=NN=NN2)C=C1	C22H23ClN6O2	0.0
lstnm2	MNXM744776	CC(O)CCC1=NC(Cl)=C(CO)N1CC1=CC=C(C2=CC=CC=C2C2=NN=NN2)C=C1	C22H23ClN6O2	0.0
biggM:M_lstnm2	MNXM744776	CC(O)CCC1=NC(Cl)=C(CO)N1CC1=CC=C(C2=CC=CC=C2C2=NN=NN2)C=C1	C22H23ClN6O2	0.0
biggM:lstnm2	MNXM744776	CC(O)CCC1=NC(Cl)=C(CO)N1CC1=CC=C(C2=CC=CC=C2C2=NN=NN2)C=C1	C22H23ClN6O2	0.0
lstnm4	MNXM744777	CCCCC1=NC(Cl)=C(C(=O)O)N1CC1=CC=C(C2=CC=CC=C2C2=NN(C3OC(C(=O)O)C(O)C(O)C3O)N=N2)C=C1	C28H29ClN6O8	0.0
biggM:M_lstnm4	MNXM744777	CCCCC1=NC(Cl)=C(C(=O)O)N1CC1=CC=C(C2=CC=CC=C2C2=NN(C3OC(C(=O)O)C(O)C(O)C3O)N=N2)C=C1	C28H29ClN6O8	0.0
biggM:lstnm4	MNXM744777	CCCCC1=NC(Cl)=C(C(=O)O)N1CC1=CC=C(C2=CC=CC=C2C2=NN(C3OC(C(=O)O)C(O)C(O)C3O)N=N2)C=C1	C28H29ClN6O8	0.0
lstnm5	MNXM744778	CCCC(O)C1=NC(Cl)=C(CO)N1CC1=CC=C(C2=CC=CC=C2C2=NN=NN2)C=C1	C22H23ClN6O2	0.0
biggM:M_lstnm5	MNXM744778	CCCC(O)C1=NC(Cl)=C(CO)N1CC1=CC=C(C2=CC=CC=C2C2=NN=NN2)C=C1	C22H23ClN6O2	0.0
biggM:lstnm5	MNXM744778	CCCC(O)C1=NC(Cl)=C(CO)N1CC1=CC=C(C2=CC=CC=C2C2=NN=NN2)C=C1	C22H23ClN6O2	0.0
lstnm7	MNXM744779	CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C2=CC=CC=C2C2=NN(C3OC(C(=O)O)C(O)C(O)C3O)N=N2)C=C1	C28H31ClN6O7	0.0
biggM:M_lstnm7	MNXM744779	CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C2=CC=CC=C2C2=NN(C3OC(C(=O)O)C(O)C(O)C3O)N=N2)C=C1	C28H31ClN6O7	0.0
biggM:lstnm7	MNXM744779	CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C2=CC=CC=C2C2=NN(C3OC(C(=O)O)C(O)C(O)C3O)N=N2)C=C1	C28H31ClN6O7	0.0
lysargleu	MNXM744781	CC(C)C[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCCN)C(=O)O	C18H37N7O4	0.0
biggM:M_lysargleu	MNXM744781	CC(C)C[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCCN)C(=O)O	C18H37N7O4	0.0
biggM:lysargleu	MNXM744781	CC(C)C[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCCN)C(=O)O	C18H37N7O4	0.0
lyscyshis	MNXM744782	N[C@H](CCCC[NH3+])C(=O)N[C@@H](CS)C(=O)N[C@H](CC1=CNC=N1)C(=O)O	C15H27N6O4S	1.0
biggM:M_lyscyshis	MNXM744782	N[C@H](CCCC[NH3+])C(=O)N[C@@H](CS)C(=O)N[C@H](CC1=CNC=N1)C(=O)O	C15H27N6O4S	1.0
biggM:lyscyshis	MNXM744782	N[C@H](CCCC[NH3+])C(=O)N[C@@H](CS)C(=O)N[C@H](CC1=CNC=N1)C(=O)O	C15H27N6O4S	1.0
lysglnphe	MNXM744783	NC(=O)CC[C@H](NC(=O)[C@H](N)CCCC[NH3+])C(=O)N[C@H](CC1=CC=CC=C1)C(=O)O	C20H32N5O5	1.0
biggM:M_lysglnphe	MNXM744783	NC(=O)CC[C@H](NC(=O)[C@H](N)CCCC[NH3+])C(=O)N[C@H](CC1=CC=CC=C1)C(=O)O	C20H32N5O5	1.0
biggM:lysglnphe	MNXM744783	NC(=O)CC[C@H](NC(=O)[C@H](N)CCCC[NH3+])C(=O)N[C@H](CC1=CC=CC=C1)C(=O)O	C20H32N5O5	1.0
lysgluglu	MNXM744784	NCCCC[C@H](N)C(=O)N[C@@H](CCC(=O)[O-])C(=O)OC(=O)CC[C@H](N)C(=O)OC(=O)[C@H](CCC(=O)[O-])NC(=O)[C@@H](N)CCCCN	C27H45N7O12	-2.0
biggM:M_lysgluglu	MNXM744784	NCCCC[C@H](N)C(=O)N[C@@H](CCC(=O)[O-])C(=O)OC(=O)CC[C@H](N)C(=O)OC(=O)[C@H](CCC(=O)[O-])NC(=O)[C@@H](N)CCCCN	C27H45N7O12	-2.0
biggM:lysgluglu	MNXM744784	NCCCC[C@H](N)C(=O)N[C@@H](CCC(=O)[O-])C(=O)OC(=O)CC[C@H](N)C(=O)OC(=O)[C@H](CCC(=O)[O-])NC(=O)[C@@H](N)CCCCN	C27H45N7O12	-2.0
lyslyslys	MNXM744785	N[C@H](CCCC[NH3+])C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@H](CCCC[NH3+])C(=O)O	C18H41N6O4	3.0
biggM:M_lyslyslys	MNXM744785	N[C@H](CCCC[NH3+])C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@H](CCCC[NH3+])C(=O)O	C18H41N6O4	3.0
biggM:lyslyslys	MNXM744785	N[C@H](CCCC[NH3+])C(=O)N[C@@H](CCCC[NH3+])C(=O)N[C@H](CCCC[NH3+])C(=O)O	C18H41N6O4	3.0
lyspheile	MNXM744786	CCC(C)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](N)CCCC[NH3+])C(=O)O	C21H35N4O4	1.0
biggM:M_lyspheile	MNXM744786	CCC(C)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](N)CCCC[NH3+])C(=O)O	C21H35N4O4	1.0
biggM:lyspheile	MNXM744786	CCC(C)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](N)CCCC[NH3+])C(=O)O	C21H35N4O4	1.0
lystrparg	MNXM744787	NCCCC[C@H](N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O	C23H36N8O4	0.0
biggM:M_lystrparg	MNXM744787	NCCCC[C@H](N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O	C23H36N8O4	0.0
biggM:lystrparg	MNXM744787	NCCCC[C@H](N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O	C23H36N8O4	0.0
lystyrile	MNXM744788	CCC(C)[C@@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](N)CCCC[NH3+])C(=O)O	C21H35N4O5	1.0
biggM:M_lystyrile	MNXM744788	CCC(C)[C@@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](N)CCCC[NH3+])C(=O)O	C21H35N4O5	1.0
biggM:lystyrile	MNXM744788	CCC(C)[C@@H](NC(=O)[C@H](CC1=CC=C(O)C=C1)NC(=O)[C@H](N)CCCC[NH3+])C(=O)O	C21H35N4O5	1.0
lysvalphe	MNXM744789	CC(C)[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O	C20H32N4O4	0.0
biggM:M_lysvalphe	MNXM744789	CC(C)[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O	C20H32N4O4	0.0
biggM:lysvalphe	MNXM744789	CC(C)[C@H](NC(=O)[C@@H](N)CCCCN)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)O	C20H32N4O4	0.0
lysvaltrp	MNXM744790	CC(C)[C@H](NC(=O)[C@H](N)CCCC[NH3+])C(=O)N[C@H](CC1=CNC2=C1C=CC=C2)C(=O)O	C22H34N5O4	1.0
biggM:M_lysvaltrp	MNXM744790	CC(C)[C@H](NC(=O)[C@H](N)CCCC[NH3+])C(=O)N[C@H](CC1=CNC2=C1C=CC=C2)C(=O)O	C22H34N5O4	1.0
biggM:lysvaltrp	MNXM744790	CC(C)[C@H](NC(=O)[C@H](N)CCCC[NH3+])C(=O)N[C@H](CC1=CNC2=C1C=CC=C2)C(=O)O	C22H34N5O4	1.0
mdzglc	MNXM744791	CC1=[N+](C2OC(C(=O)O)C(O)C(O)C2O)C=C2CN=C(C3=CC=CC=C3F)C3=CC(Cl)=CC=C3N21	C24H22ClFN3O6	1.0
biggM:M_mdzglc	MNXM744791	CC1=[N+](C2OC(C(=O)O)C(O)C(O)C2O)C=C2CN=C(C3=CC=CC=C3F)C3=CC(Cl)=CC=C3N21	C24H22ClFN3O6	1.0
biggM:mdzglc	MNXM744791	CC1=[N+](C2OC(C(=O)O)C(O)C(O)C2O)C=C2CN=C(C3=CC=CC=C3F)C3=CC(Cl)=CC=C3N21	C24H22ClFN3O6	1.0
meracmp	MNXM744792	CC(=O)NC1=CC=C(O)C=C1SCC(NC(C)=O)C(=O)O	C13H16N2O5S	0.0
biggM:M_meracmp	MNXM744792	CC(=O)NC1=CC=C(O)C=C1SCC(NC(C)=O)C(=O)O	C13H16N2O5S	0.0
biggM:meracmp	MNXM744792	CC(=O)NC1=CC=C(O)C=C1SCC(NC(C)=O)C(=O)O	C13H16N2O5S	0.0
metargleu	MNXM744793	CSCC[C@@H](N)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N[C@H](CC(C)C)C(=O)O	C17H35N6O4S	1.0
biggM:M_metargleu	MNXM744793	CSCC[C@@H](N)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N[C@H](CC(C)C)C(=O)O	C17H35N6O4S	1.0
biggM:metargleu	MNXM744793	CSCC[C@@H](N)C(=O)N[C@@H](CCCNC(N)=[NH2+])C(=O)N[C@H](CC(C)C)C(=O)O	C17H35N6O4S	1.0
metasntyr	MNXM744794	CSCC[C@@H](N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](CC1=CC=C(O)C=C1)C(=O)O	C18H26N4O6S	0.0
biggM:M_metasntyr	MNXM744794	CSCC[C@@H](N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](CC1=CC=C(O)C=C1)C(=O)O	C18H26N4O6S	0.0
biggM:metasntyr	MNXM744794	CSCC[C@@H](N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](CC1=CC=C(O)C=C1)C(=O)O	C18H26N4O6S	0.0
metglntyr	MNXM744795	CSCC[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)O	C19H28N4O6S	0.0
biggM:M_metglntyr	MNXM744795	CSCC[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)O	C19H28N4O6S	0.0
biggM:metglntyr	MNXM744795	CSCC[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)O	C19H28N4O6S	0.0
metglyarg	MNXM744796	CSCC[C@@H](N)C(=O)NCC(=O)N[C@H](CCCNC(N)=[NH2+])C(=O)O	C13H27N6O4S	1.0
biggM:M_metglyarg	MNXM744796	CSCC[C@@H](N)C(=O)NCC(=O)N[C@H](CCCNC(N)=[NH2+])C(=O)O	C13H27N6O4S	1.0
biggM:metglyarg	MNXM744796	CSCC[C@@H](N)C(=O)NCC(=O)N[C@H](CCCNC(N)=[NH2+])C(=O)O	C13H27N6O4S	1.0
methislys	MNXM744797	CSCC[C@@H](N)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@H](CCCC[NH3+])C(=O)O	C17H31N6O4S	1.0
biggM:M_methislys	MNXM744797	CSCC[C@@H](N)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@H](CCCC[NH3+])C(=O)O	C17H31N6O4S	1.0
biggM:methislys	MNXM744797	CSCC[C@@H](N)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@H](CCCC[NH3+])C(=O)O	C17H31N6O4S	1.0
metmetile	MNXM744798	CCC(C)C(NC(=O)[C@H](CCSC)NC(=O)[C@H](N)CCSC)C(=O)O	C16H31N3O4S2	0.0
biggM:M_metmetile	MNXM744798	CCC(C)C(NC(=O)[C@H](CCSC)NC(=O)[C@H](N)CCSC)C(=O)O	C16H31N3O4S2	0.0
biggM:metmetile	MNXM744798	CCC(C)C(NC(=O)[C@H](CCSC)NC(=O)[C@H](N)CCSC)C(=O)O	C16H31N3O4S2	0.0
metphearg	MNXM744799	CSCC[C@@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@H](CCCNC(N)=[NH2+])C(=O)O	C20H33N6O4S	1.0
biggM:M_metphearg	MNXM744799	CSCC[C@@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@H](CCCNC(N)=[NH2+])C(=O)O	C20H33N6O4S	1.0
biggM:metphearg	MNXM744799	CSCC[C@@H](N)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@H](CCCNC(N)=[NH2+])C(=O)O	C20H33N6O4S	1.0
mettrpphe	MNXM744800	CSCC[C@@H](N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@H](CC1=CC=CC=C1)C(=O)O	C25H30N4O4S	0.0
biggM:M_mettrpphe	MNXM744800	CSCC[C@@H](N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@H](CC1=CC=CC=C1)C(=O)O	C25H30N4O4S	0.0
biggM:mettrpphe	MNXM744800	CSCC[C@@H](N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@H](CC1=CC=CC=C1)C(=O)O	C25H30N4O4S	0.0
mqn10	MNXM744801	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=C(C)C(=O)C2=CC=CC=C2C1=O	C61H88O2	0.0
biggM:M_mqn10	MNXM744801	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=C(C)C(=O)C2=CC=CC=C2C1=O	C61H88O2	0.0
biggM:mqn10	MNXM744801	CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=C(C)C(=O)C2=CC=CC=C2C1=O	C61H88O2	0.0
ndersv	MNXM744803	CC(C)C1=C(/C=C/C(O)CC(O)CC(=O)[O-])C(C2=CC=C(F)C=C2)=NC(NS(C)(=O)=O)=N1.CC(C)C1=C(/C=C/C(O)CC(O)CC(=O)[O-])C(C2=CC=C(F)C=C2)=NC(NS(C)(=O)=O)=N1.[Ca+2]	C42H50CaF2N6O12S2	0.0
biggM:M_ndersv	MNXM744803	CC(C)C1=C(/C=C/C(O)CC(O)CC(=O)[O-])C(C2=CC=C(F)C=C2)=NC(NS(C)(=O)=O)=N1.CC(C)C1=C(/C=C/C(O)CC(O)CC(=O)[O-])C(C2=CC=C(F)C=C2)=NC(NS(C)(=O)=O)=N1.[Ca+2]	C42H50CaF2N6O12S2	0.0
biggM:ndersv	MNXM744803	CC(C)C1=C(/C=C/C(O)CC(O)CC(=O)[O-])C(C2=CC=C(F)C=C2)=NC(NS(C)(=O)=O)=N1.CC(C)C1=C(/C=C/C(O)CC(O)CC(=O)[O-])C(C2=CC=C(F)C=C2)=NC(NS(C)(=O)=O)=N1.[Ca+2]	C42H50CaF2N6O12S2	0.0
octe5coa	MNXM744804	CC/C=C\CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C29H44N7O17P3S	-4.0
biggM:M_octe5coa	MNXM744804	CC/C=C\CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C29H44N7O17P3S	-4.0
biggM:octe5coa	MNXM744804	CC/C=C\CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](N2C=NC3=C2N=CN=C3N)[C@H](O)[C@@H]1OP(=O)([O-])[O-]	C29H44N7O17P3S	-4.0
oxy1rb	MNXM744805	O=C1NC(=O)N(OC2OCC(O)C(O)C2O)C2=C1C=NN2	C10H12N4O7	0.0
biggM:M_oxy1rb	MNXM744805	O=C1NC(=O)N(OC2OCC(O)C(O)C2O)C2=C1C=NN2	C10H12N4O7	0.0
biggM:oxy1rb	MNXM744805	O=C1NC(=O)N(OC2OCC(O)C(O)C2O)C2=C1C=NN2	C10H12N4O7	0.0
oxy7rb	MNXM744806	O=C1NC(=O)C2=C(N1)N(OC1OCC(O)C(O)C1O)N=C2	C10H12N4O7	0.0
biggM:M_oxy7rb	MNXM744806	O=C1NC(=O)C2=C(N1)N(OC1OCC(O)C(O)C1O)N=C2	C10H12N4O7	0.0
biggM:oxy7rb	MNXM744806	O=C1NC(=O)C2=C(N1)N(OC1OCC(O)C(O)C1O)N=C2	C10H12N4O7	0.0
pchol2linl_hs	MNXM744807	CCCCCCC=CC/C=C\CCCCCCCC(=O)OC(CO)COP(=O)(O)OCC[N+](C)(C)C	C27H53NO7P	1.0
biggM:M_pchol2linl_hs	MNXM744807	CCCCCCC=CC/C=C\CCCCCCCC(=O)OC(CO)COP(=O)(O)OCC[N+](C)(C)C	C27H53NO7P	1.0
biggM:pchol2linl_hs	MNXM744807	CCCCCCC=CC/C=C\CCCCCCCC(=O)OC(CO)COP(=O)(O)OCC[N+](C)(C)C	C27H53NO7P	1.0
pcholdoc_hs	MNXM744808	CCCCCC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C	C34H59NO7P	1.0
biggM:M_pcholdoc_hs	MNXM744808	CCCCCC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C	C34H59NO7P	1.0
biggM:pcholdoc_hs	MNXM744808	CCCCCC/C=C/C/C=C/C/C=C/C/C=C/C/C=C/C/C=C/CCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C	C34H59NO7P	1.0
pcholeic_hs	MNXM744809	CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C	C28H55NO7P	1.0
biggM:M_pcholeic_hs	MNXM744809	CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C	C28H55NO7P	1.0
biggM:pcholeic_hs	MNXM744809	CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C	C28H55NO7P	1.0
